rms_mean,rms_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,perceptr_mean,perceptr_var,chroma_stft_mean,chroma_stft_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,tonnetz_mean,tonnetz_var,harmonic_ratio,pitch_std,mfcc_delta_mean,mfcc_delta_var,energy_score,tempo_var,beat_count,filename
0.19092515,0.0059558162,0.09112756687790248,0.0013520281038208067,135.99917763157896,2073.6839125793977,635519.8877892606,2473.1026822923286,684527.5163994451,5066.402697489358,6330798.200160654,0.009068378,9.9592784e-05,0.35070962,0.08731854,-86.82829,5525.9785,122.554146,1243.604,0.13896212,570.60645,-2.562688,857.80206,1.8383757,175.73856,-17.984539,245.49739,4.848133,199.27237,-11.355602,147.08482,-6.8717046,126.86115,3.9488068,95.10791,-14.538775,157.51863,-6.2822137,203.33084,-8.406168,164.77177,-2.9254622,97.86471,-8.140989,62.88396,-3.73287,160.4914,0.39492428,216.60268,2.116336,74.525154,-3.8452187,82.35092,3.4492028,157.71098,-0.08391161037043994,0.025193601866918363,0.06144104611373461,671.07806,0.0057149692,3.1877007,395.91841436296596,0.058925202560968455,62,"Vaa Thalaivaa - Shankar Mahadevan, Karthik, SS Thaman, Deepak Blue, Arvindh Srinivasan & Vivek.mp3"
0.2637622,0.017207483,0.0861619884384675,0.002878884211251009,143.5546875,2340.027834409976,626061.2688343682,2648.5043526224413,146704.67498385994,5292.017999891157,2875929.620022265,0.024587587,0.0015008887,0.38463596,0.09160055,-58.717346,6411.925,84.7035,728.8156,9.387881,499.17154,21.353848,297.6979,8.276587,233.53307,9.500455,108.39988,-2.132944,206.20811,8.416351,136.61888,-3.183515,117.99465,2.2836776,99.43237,0.8869241,84.20469,1.3419935,77.230736,-3.4929214,68.12682,2.0209033,68.21358,-0.4177939,57.595665,4.42865,57.068848,-2.8869169,61.73759,5.4015956,49.18712,0.53077966,61.72959,1.9427525,60.15129,-0.032512716026551314,0.019581243526830237,1.0365436649030162,931.641,-0.020030567,16.451418,617.2109033290011,0.02421549571421115,67,Gulaabo - Vishal Dadlani & Anusha Mani.mp3
0.20223054,0.008412992,0.12334732669794891,0.0033116864376694552,117.45383522727273,3028.0270532474274,421983.8462404216,2991.7633284976446,58176.900289294244,6918.883162460091,914973.3697372996,0.0416024,0.0013507163,0.43113804,0.08661705,-53.65938,11942.429,67.38818,362.67743,8.063624,198.78738,14.361953,234.18813,10.473722,146.03352,6.148246,121.03154,-1.0806333,120.27267,7.8841105,95.38141,-8.913892,99.95812,7.118309,111.90988,-3.66731,70.72092,0.75412023,57.0278,-3.3504205,50.206177,-3.173937,79.89672,-3.0990274,45.480476,-1.6126775,50.953632,-5.7502704,45.798977,-2.5857003,41.62956,-2.1425934,48.412804,-2.3568754,76.68712,0.015872990252775485,0.014687284076229528,0.05524336666006784,1008.54626,0.020171726,13.99155,612.3595548885977,0.025835517226618716,59,"Thudakkam Maangalyam - Vijay Yesudas, Sachin Warrier & Divya S Menon.mp3"
0.15867619,0.0024853707,0.05602611624419505,0.0007673907310133654,117.45383522727273,1550.735417378303,393712.93681244535,2032.7673393729644,300641.23173709284,3124.7394384614454,2669256.8966259668,0.003415617,6.0456336e-05,0.28248602,0.08928492,-152.09576,4026.2888,128.92146,947.00366,3.7840426,370.72388,23.625717,324.2305,8.370052,340.8037,-12.577098,191.82845,-12.540536,280.35773,-3.8049831,144.02124,-19.82785,296.40594,6.765072,161.19348,-18.23185,162.71394,-0.36739177,100.81184,-11.53281,91.29315,-10.538625,123.316795,-0.35086727,111.55696,-6.8301635,130.48788,-4.006915,96.422,4.725652,92.781425,-5.5355654,102.31095,2.9393454,107.50494,-0.10992652045914454,0.048647661211385855,0.13602088569307466,579.7655,0.005531749,11.860455,246.06479108409334,0.03611283600324473,58,Alag Aasmaan - Anuv Jain.mp3
0.3394237,0.009325721,0.1062238474748452,0.005499502123993301,123.046875,2548.887426221454,684283.9286000722,2644.8844423703013,124567.79335426952,5465.0086205072075,2353215.74375275,0.03029956,0.0011278507,0.38484594,0.09244354,5.978003,4695.46,81.94752,794.6314,-3.5291555,324.11725,19.845932,288.65387,11.032228,167.12808,4.338426,126.5439,-4.42134,169.70953,3.812706,99.29106,-4.2160525,87.53986,-3.588813,121.38339,-3.3172011,65.74285,-1.7304413,65.58435,-5.922739,68.24125,-1.193799,66.14991,-5.479619,59.86449,-4.673419,64.129425,-6.8889704,45.586403,-1.2772818,46.718246,-1.225129,59.404522,1.9105586,56.42451,0.002447330830778199,0.017196463454486735,-0.06895988837298075,956.18604,-0.002778617,9.60422,865.1527660850039,0.03465749026625885,58,There's Nothing Holdin' Me Back - Shawn Mendes.mp3
0.28985488,0.012217766,0.020056568063080496,0.00019540811960975222,99.38401442307692,748.342915475479,165596.70493476454,1172.788527746083,250844.23960942493,1488.9743297092687,1004073.6472491096,0.00019276029,3.9832082e-07,0.48966604,0.0835975,-175.57176,3482.082,168.96834,830.58453,17.068895,764.60364,36.462418,275.20505,14.385797,299.89444,11.669636,195.81987,-4.2720647,174.94864,0.43642923,94.89968,7.0610766,70.07559,6.9464793,76.85461,6.9734483,89.896324,10.5686245,62.117,3.2620661,61.685833,-2.1649072,92.55509,4.358508,52.38187,1.290824,63.910954,-0.32037798,70.35121,9.942522,79.10869,3.5435622,84.6384,-2.5514102,50.9273,0.05022697712464678,0.06186307261693024,0.6346304530094261,467.86166,0.0021144627,9.658101,216.91084906785514,0.02462784356750445,47,Jaanam (From Bad Newz) - Vishal Mishra.mp3
0.1788446,0.019474896,0.0471655038686899,0.0009295792816917704,95.703125,1391.0241322675554,553876.159750228,1725.983932120135,760551.6271617974,3021.0152259239785,3024861.4261679477,0.16033763,0.12950407,0.38156775,0.09544821,-171.70131,35401.367,98.645195,2965.0327,-5.348654,234.63542,17.837059,213.9258,2.2428634,41.026646,11.00354,81.7067,1.9109404,31.994802,5.967438,83.42452,-4.58385,48.50146,5.0063195,36.57663,5.4702716,86.25203,8.479625,53.889423,4.897794,57.92663,6.9543376,43.30333,-1.8670576,39.209213,2.6433547,20.175627,-1.4299152,15.898047,3.3345995,31.373934,-2.8290823,27.63113,1.8003603,24.17915,0.04322248250722514,0.01562705728836115,0.8028833481082245,593.88165,-0.03079976,2.6198215,248.7771557997893,0.05752534145012092,16,Soul of Doctor (Theme) - Anirudh Ravichander & Niranjana Ramanan.mp3
0.48053566,0.029790198,0.08910074617840558,0.002970031613017172,129.19921875,2243.3677439276626,967275.7459441661,2222.8363689028993,564826.0300411286,4671.105087799922,4460024.401522164,0.017550865,0.0008198767,0.5152539,0.08239193,5.4225955,6004.7236,98.05943,2017.3334,-19.384457,1850.3177,30.508474,432.24844,-3.4379048,224.77968,15.660599,194.97565,2.4481962,205.77951,11.791348,144.75446,2.2253945,132.14975,8.0750065,93.319984,3.6375737,77.86786,9.98566,80.64845,4.810986,73.22472,5.8459177,54.48792,1.2022252,77.82387,6.7595353,92.75528,-0.16152123,66.79463,3.7424219,41.430813,0.6299021,46.362663,-0.51950353,43.99969,-0.00992461606543251,0.013238552122130345,0.061124468612940665,1022.289,0.00056941394,14.817306,1078.0181909570624,0.031662068038529924,65,Scopin - Kordhell.mp3
0.09850072,0.00090651313,0.08031546294504643,0.0012283522184467178,151.99908088235293,2255.5486157007067,412741.4891295743,2908.128840476654,191071.34878174574,5684.4739600969915,3838193.0920109455,0.01351552,0.00058964494,0.38504294,0.08222411,-149.1568,2146.591,109.87138,674.08545,27.205853,456.37006,4.8595123,295.76102,14.84721,191.27493,5.6857758,271.30173,9.023802,187.7901,-3.32418,295.2783,17.739717,137.31644,4.99821,71.30644,-12.420437,131.21925,4.297049,98.950516,-1.2198396,107.917984,2.400029,99.50133,0.7466894,95.823456,9.132443,84.97819,-0.75189656,83.2043,-1.1381723,92.338875,0.31379288,90.60822,1.2614908,59.225315,0.0794924870184782,0.03426229219543698,0.05032746736584954,790.79565,-0.0023807627,7.9300804,222.173165250284,0.041893890712399635,73,YAD - Vanna Rainelle.mp3
0.14155461,0.0036325825,0.14821679082817338,0.008727149702219734,135.99917763157896,3560.9924879332966,553032.3138664917,3210.4236054379485,25537.17380921403,7749.94480381071,634896.5580309776,0.052403517,0.002705273,0.525322,0.07346282,-89.85481,2113.8086,42.728836,294.48306,18.020342,123.38521,16.891552,89.435524,3.387303,80.05977,9.965917,60.10736,5.2792077,72.89546,7.6034446,64.063255,4.838094,74.12459,18.603996,77.86519,7.03407,65.655174,12.854017,60.985695,6.1138034,50.3604,8.220163,38.394592,3.7366393,39.47586,9.298692,47.721664,0.52840674,36.71868,9.3025875,41.123142,3.4119415,47.513256,6.758895,43.184536,0.01961186888203453,0.008514927871292563,0.08153475020144109,1152.7664,-0.008477467,4.7487526,504.0748990715149,0.044096828554721655,63,Chammak Challo (8D) - Akon & Hamsika Iyer.mp3
0.29029846,0.021004999,0.07472517172987617,0.0026789892968596806,117.45383522727273,2053.3734836728554,1274728.80204769,2377.4483353221967,525939.7348710683,4200.866264603086,6886433.11342984,0.00883141,0.0005088411,0.25195438,0.0934777,-119.88194,9098.805,99.849686,1878.3328,24.108091,1738.3859,2.9773157,433.50192,-6.9596286,362.00204,-11.79639,338.3138,-13.571837,199.3444,-3.9247377,248.82774,-14.584514,160.72734,-0.27148947,165.08434,-6.5777707,133.60071,-6.7107515,126.89343,-7.9208326,129.76042,-4.132493,113.62165,-12.085821,122.73999,-5.3573008,163.57977,-8.81136,184.76646,-2.0145895,90.42087,-5.005305,127.86414,-3.0564072,173.37503,-0.08587685989073326,0.052547992493692165,0.10512655848555456,923.5144,0.00079144427,17.584581,596.0911640453503,0.02511011854547404,58,i got you - Jimmy Brown.mp3
0.3586694,0.0121260695,0.06965075041118421,0.003950236370358771,123.046875,2150.9144063314216,855458.572777974,2605.0208345842902,195105.37648507432,5051.019457176374,3920124.050115693,0.015399927,0.0010000514,0.47185233,0.079353,-40.36693,3101.371,97.74206,1259.9198,20.865585,661.446,19.391003,305.104,10.869889,300.6869,21.920115,167.23924,-4.616498,126.19773,6.813381,105.27208,-0.57312995,90.15345,5.6074953,96.80484,-5.432747,82.60681,3.9819925,69.28826,-0.18379612,88.24029,3.5426826,75.925285,-7.5668025,61.599266,6.802856,57.484325,-5.049522,48.644585,-0.61773944,57.216454,-3.701554,44.03867,1.4709115,35.665188,-0.008609145154778496,0.011098663175463794,0.035943581496163376,798.54803,0.0057471218,10.712001,771.4671800330141,0.0290817794613466,58,Goosebumps - Travis Scott & HVME.mp3
0.26404685,0.016241124,0.09675224941950464,0.002589308342234686,107.666015625,2096.0230958439533,311089.9464711385,2070.322538618835,243236.31934200067,4195.59962978304,1521494.457392823,0.011505634,0.00037258968,0.42571342,0.0924998,-52.819153,8532.523,99.11495,1180.16,-35.327225,1147.3888,27.143105,672.1878,-6.8861427,382.163,9.524289,266.0832,-1.84717,276.59158,4.6894555,141.31427,-3.1904562,178.4473,10.357257,105.73696,0.3310503,124.62215,5.194134,58.45915,-0.8629845,74.163635,-0.97984827,70.877335,2.2175488,56.63672,1.7853428,76.23915,1.3398025,76.12388,5.188166,79.55141,-2.8142173,62.989014,1.1576235,62.70329,-0.021009447450022957,0.012156728374579907,0.3326857985313438,983.9612,0.00576768,8.558889,553.4482914161047,0.03732818753776092,49,Tumse Milke Dil Ka (Remix - Sanjay music studio) - Sonu Nigam & Sabri Brothers.mp3
0.32518676,0.002622903,0.0634765625,0.0006884735066086146,143.5546875,2125.897683021333,444819.1694462932,2608.2430104119862,330067.1583611673,5175.84370238124,3290240.0660471674,0.010926403,0.00011586963,0.4865064,0.07741395,-30.182705,1401.4948,101.66696,755.10474,15.797577,539.9408,28.542252,379.75186,8.554834,125.69215,10.820397,106.12597,7.4704823,90.825836,11.161087,58.6526,0.26669756,82.51268,15.895987,50.912933,2.9355493,43.250614,8.986729,41.007633,-0.50175786,35.81247,7.278012,37.17048,3.276442,33.04041,4.2163773,30.904768,-0.4631615,33.239307,5.2219553,35.062435,-5.1884623,32.08599,1.8045964,51.15295,0.03233033310419043,0.030693433877541452,0.059480441219087195,543.33307,0.0009707947,6.1877184,691.3137780036599,0.054837311751257,70,After Dark x Sweater Weather - DJ Track.mp3
0.17834917,0.0054874523,0.08467068982198142,0.002111095666124385,151.99908088235293,2345.46492391006,594788.7384601011,2663.506656504944,205304.65795235342,5475.43355746904,2833131.414558061,0.012500879,0.00020173473,0.35733092,0.100692935,-107.66092,3504.4636,77.81703,855.7523,15.251589,556.3905,29.936827,315.75296,6.8723006,231.23254,8.803381,235.31168,4.071124,202.95158,15.145058,176.45657,-3.4379013,217.7965,13.447129,123.88337,3.598755,111.540276,6.574666,72.35651,2.8939824,79.48113,6.3051577,67.98657,-1.2678382,60.002575,-2.6573663,69.06383,-3.1647382,71.48315,-1.518693,150.01448,-2.6113565,128.9714,5.052729,183.77458,0.010717292578366048,0.009811747458750533,-0.12720741897406035,1005.1988,0.002125345,10.136731,418.3117156616444,0.03616780760774177,73,"Ponni Nadhi [From PS-1 (Kannada)] - Nakul Abhyankar, A.R. Raihanah, Bamba Bakya & A.R. Rahman.mp3"
0.35293037,0.018465772,0.0880043809258901,0.006261618675349113,123.046875,2388.8627021044435,1198540.582680934,2568.916997349786,305218.29937813897,5081.6526052752515,4804624.282624002,0.020832693,0.001513071,0.40274748,0.09602472,-66.59319,11240.895,79.93922,1724.5212,6.875536,1702.1296,9.772923,522.18616,0.9906786,418.4781,11.284658,458.3893,5.9897885,299.04272,-4.8171425,402.10776,1.0969491,191.96565,7.8969235,241.92831,-2.7679458,170.52533,6.543033,156.39558,-3.179801,197.21844,8.644534,126.730675,-2.1394832,146.00175,1.5173073,108.95205,4.3049474,127.68322,4.170693,117.315605,2.2653933,109.9376,5.281759,103.01995,-0.0075873649425673186,0.015797172092333653,0.0018899261398416843,1039.2745,-0.0100867255,24.833937,843.1021901494925,0.02517617891354887,89,Elefante - NK.mp3
0.07527926,0.0012778932,0.07961969995646284,0.0023716640489951455,135.99917763157896,2224.1709718256634,727628.1176305233,2636.731573056543,256917.43109758073,5142.352238232876,3885200.697470442,0.013147251,0.00041519076,0.3059644,0.09043719,-187.24983,3614.8745,97.24719,905.9468,26.242363,540.98346,23.593838,379.5867,1.3452437,239.46643,8.072377,135.25996,-1.1485476,178.29158,-2.1465142,118.9852,-5.456568,93.40342,5.3254857,118.627625,-1.7161455,132.239,4.4195304,80.77619,-8.097618,71.95112,-1.3873125,65.01953,-5.2074823,56.70765,0.5303269,81.06184,-5.081356,61.9421,-0.16929077,49.182915,-6.5530224,73.94017,1.0490187,96.169426,0.018030465242310875,0.017544408131301478,0.05419466873450082,743.0224,0.008874871,5.8797293,167.43394085029385,0.036475250451571364,33,"Ishq Wala Love (Slowed + Reverb) - Vishal & Shekhar, Neeti Mohan, Salim Merchant & Shekhar Ravjiani, TextAudio Lyrics.mp3"
0.30259562,0.010441653,0.07729356133900929,0.0016730421966017288,95.703125,1950.4562254559642,370297.3229336,2371.6229656499413,208828.964179397,4090.041934742647,3039933.73298429,0.009052596,0.00027390386,0.28726363,0.09700474,-59.019012,3331.2988,108.17454,718.9957,-7.325058,502.86508,6.400384,312.2327,17.00058,241.2309,-2.6565866,231.61533,-3.5470693,265.37906,1.7089876,120.84426,-3.9651544,124.881615,8.31985,107.914955,-7.463642,139.23822,3.7465723,76.09456,-7.2672577,83.61547,3.540149,90.59452,-2.7200248,60.455086,-1.817842,54.95631,-8.449459,64.61238,4.3203683,103.76383,0.41136533,104.95443,0.1868648,167.36725,0.049462944662581894,0.0260382850632431,0.29528227335737034,812.82526,-0.0018432405,8.906932,590.1995018271803,0.04241431706754857,73,"Hua Main - Raghav Chaitanya, Manoj Muntashir & Pritam.mp3"
0.24482949,0.006752705,0.07276146478328173,0.0013659963095524871,89.10290948275862,2206.636406927132,491214.00129414373,2598.7761876934414,167969.24563690936,5033.619562391157,2486164.491527111,0.011791622,0.00033835293,0.30819228,0.09360963,-68.20186,3319.1191,91.46901,760.7879,8.767252,534.2758,17.377098,234.2835,3.7599683,297.44305,1.7086866,226.56493,-9.263576,166.4993,-3.3875427,175.39915,-3.3197746,134.15073,4.873785,135.70341,0.93630904,106.114334,-1.8561668,69.92245,1.7281209,85.65716,1.0141664,90.676216,-0.6850196,75.610176,5.5924673,57.966972,-1.9128945,72.77957,6.6097183,84.7622,1.5730987,67.61184,-1.4674286,61.783028,-0.0488803450467416,0.01763814791640043,0.016116153934188592,827.76935,0.0027359284,7.7873144,540.249667846411,0.04101080159510967,43,"Hangover - Salman Khan, Meet Bros Anjjan & Shreya Ghoshal.mp3"
0.23288445,0.020381995,0.1464643448868034,0.012567297007249862,161.4990234375,3256.398337565642,1268638.0949922728,2959.7121822510553,96404.65248845353,6940.7080304881,1954462.75569075,0.04615958,0.0032135677,0.39727524,0.098603226,-68.00758,4157.372,53.968655,1230.0194,13.776963,918.39764,9.145506,404.08755,-4.0082297,255.89633,0.00223657,368.96393,-10.565579,310.59332,-4.055171,256.97372,-15.549952,185.55162,0.74229467,205.89043,-7.102797,149.23158,-3.0099137,181.84367,-7.2870755,113.13885,-0.5455585,90.08085,-4.626167,83.06857,-2.4025776,87.837555,-3.241291,78.04266,5.53112,61.56347,-2.722203,56.79838,4.6894107,54.17923,-0.03851676954912856,0.02811331957033062,0.08361605678114106,1111.4077,0.020826768,13.198794,758.3645415136234,0.033674741945001425,80,Too Many Hearts - Badshah.mp3
0.3785346,0.040752742,0.05243430122871517,0.002627191168317047,99.38401442307692,1809.3250594744409,880932.1888063068,2354.306662241614,489609.8060203163,4214.457849083301,5378802.991976137,0.010807824,0.000593201,0.47949886,0.104984164,-104.13145,4226.0083,95.53364,1295.7834,7.2431717,661.55334,22.853634,314.93848,15.279999,286.58817,13.964171,301.00836,5.5673127,208.82675,9.357614,203.07014,3.3723583,95.76958,8.106647,75.4026,2.7356882,95.12586,4.889677,86.54211,0.6482762,63.60926,6.7651587,63.84014,5.269576,76.536125,8.079664,64.91921,3.2428868,61.779465,8.024495,62.07663,3.6636539,105.24729,6.7549295,101.81487,-0.03744787404516271,0.01590975031622705,0.13448145634342376,915.7228,-0.008425638,11.103903,684.892110947978,0.03251298494340689,42,Ella Quiere Hmm... Haa... Hmm - Luzquiños . & Deskom.mp3
0.15107541,0.0041392376,0.06774977929082818,0.0017492267825108979,107.666015625,1862.800465844003,549331.0091823066,2393.6786393628454,335681.88865589537,4050.500507177583,3832433.004449856,0.009007257,0.00036720224,0.28780782,0.09247089,-143.48004,5882.667,115.52174,1187.8334,15.0596485,522.256,14.083377,282.74585,11.88088,119.26566,4.0010853,208.62555,11.223532,233.85764,-2.9189787,93.12262,2.273325,124.791115,8.102131,111.57827,-7.8369503,121.60022,-3.516148,148.94221,-4.3588204,106.083244,2.7772205,108.81583,1.6025853,99.99661,1.9751422,129.7657,-2.6383843,160.65692,-1.1574072,124.0491,-11.626999,83.48756,-6.2998834,113.66931,0.07103653224707106,0.040871116039921516,-0.03835418277903584,794.47766,0.0010026862,12.29311,281.4233401441419,0.027031717412373583,50,Chahun Main Ya Naa - Palak Muchhal & Arijit Singh.mp3
0.15292296,0.0039851665,0.08687249056695047,0.0017742665254432948,135.99917763157896,2414.3609742314366,339632.2261685475,2695.491876455036,138475.09351609953,5598.616145934114,2141738.289158176,0.018660156,0.00032340531,0.37968177,0.0870065,-89.45343,2412.3015,88.99447,548.0225,4.0513477,310.9356,12.157008,261.29794,7.0674915,132.86827,9.846574,114.50717,-5.441264,134.98201,5.5543566,73.449265,1.9816681,107.620476,12.1883745,90.74381,-0.04476286,66.434784,3.854691,67.350716,0.5424806,59.574722,4.232375,75.17496,-0.54894805,67.8905,3.9704745,67.30249,-3.6948204,83.38012,5.761594,68.58013,-0.1991532,66.50512,4.839362,81.61086,0.018606405599198395,0.0041671367074445935,0.0596894657517405,765.74713,-0.011625783,7.299518,369.21122218663214,0.03951409701839679,68,Dil Garden Garden Ho Gaya - Vishal Dadlani.mp3
0.2677492,0.008026254,0.09969818776606038,0.003073768766338233,161.4990234375,2426.6446256969953,666047.0712106221,2636.2947453125475,207583.7635304332,5361.225914733698,2927745.311639463,0.021355625,0.0008561737,0.31110972,0.093629785,-38.947464,4221.559,89.94444,736.77936,6.7098637,377.49142,26.109968,280.25424,0.5174113,153.20041,1.7454883,183.95212,-2.8603585,139.90688,-0.16799936,153.84921,1.7560054,110.22282,-2.506538,122.73136,3.4786527,77.53549,-0.6521892,98.906265,-0.99858165,76.051445,-1.8097485,97.83765,-7.3856573,60.413532,0.3099394,66.643166,-5.582775,95.41775,4.5003633,98.23104,-0.32226345,85.868,2.9496994,88.872,0.009818837676389401,0.01417524626024519,0.05984200710270767,930.8166,-0.0014348645,7.49913,649.7321337502427,0.04238462801154601,80,"Rewrite the Stars (Sped Up) - James Arthur & Anne-Marie, skribb.mp3"
0.18800883,0.0023290524,0.11375139077012383,0.004098112778161381,92.28515625,2616.855841529733,1053560.6708227224,2777.4354798404565,236749.43086350727,5951.205680540103,4111565.1592473015,0.02549023,0.0008787948,0.34103188,0.08532373,-54.374905,2487.6096,93.74532,1414.8309,12.976047,477.09937,-5.7822895,295.46933,-2.0172033,280.02762,2.8644373,105.86576,-4.780001,144.51227,6.6215034,103.102516,-10.475236,101.44988,10.224194,124.209435,-2.8255675,70.27368,5.917715,54.037975,3.2100954,70.70033,2.1222298,52.25986,-2.2365005,54.73307,2.3026795,65.495445,-8.979684,49.90193,0.61631966,47.44741,-5.2159624,48.29238,-7.4069257,85.24948,0.043706045587900325,0.010754400778619963,0.0016367445720954232,751.35065,0.005956713,9.75665,491.9920049171938,0.03329999949958246,44,"Dham Powere - Ranjith Unni, Nivas, Yasin & Chandan.mp3"
0.29789704,0.01816804,0.05294752563854489,0.0008011044724558962,99.38401442307692,1987.5795676357325,664413.9605467904,2654.977834324752,286259.81325484824,4567.705713041796,6307495.419756735,0.010796928,0.0006037534,0.33732906,0.094421275,-89.50933,5380.55,114.4903,1374.4987,22.910755,433.86783,-4.2999296,467.1029,14.54276,257.8749,-7.722912,237.3034,-9.3897705,201.94601,-1.2369602,180.61955,-13.341277,216.02737,-0.5447801,126.58449,-6.193589,163.62689,0.43611887,167.384,-6.7718697,117.56732,-8.758255,176.05014,1.7217227,173.77643,-7.412655,116.67096,-6.0265303,75.6424,-2.8894367,123.14583,-9.678728,91.57521,0.35583907,84.80025,-0.03284536464936181,0.03719217851748658,0.07206189751131462,601.702,-0.01133555,19.525015,592.0940716406094,0.02402132204511816,49,Gata Only - FloyyMenor & Cris Mj.mp3
0.31631896,0.02830239,0.13931661788893188,0.014271352929699398,129.19921875,3106.9489945201076,1583496.4805371105,2829.5620573852734,250706.05999912496,6535.277148739841,4303058.573440789,0.044822846,0.0028434854,0.46106154,0.0927949,-34.46634,7736.5,59.52703,1579.4379,3.0017266,1023.37305,17.728909,723.2961,2.5181177,469.58746,1.8717486,371.63556,1.0180403,264.10764,-3.6188512,329.47263,-3.187688,207.13281,-3.4963393,162.45851,-10.072522,188.70918,-2.9578116,186.57959,-3.412123,128.31772,2.6078384,107.86729,-9.010992,122.40412,0.8360384,104.42516,-5.5636725,67.419235,-3.044754,85.60374,-4.9916925,71.78941,2.2609093,110.25961,-0.03946355508088683,0.02143292972443687,-0.010827839444489899,1144.0725,-0.00044008147,19.48954,982.7868716056333,0.029480357405557354,60,favorite - Isabel LaRosa.mp3
0.18627924,0.0041053803,0.15342424233262383,0.003948223935324759,123.046875,2974.4310049818187,434303.32836345927,2781.556319950092,139174.9388726855,6368.828155234133,1966077.5243911569,0.064947605,0.0032888462,0.4645995,0.08046775,-13.210389,2105.298,72.11029,342.9299,-9.317244,286.4984,14.687736,145.70956,8.944822,173.1097,4.3742404,60.961746,1.7128897,118.19461,7.805054,86.772316,-8.144477,67.08717,13.852433,89.51622,4.3239717,84.21964,5.370193,31.828176,1.3061184,47.938118,1.7881728,41.389233,-2.8305402,33.61087,4.0447845,24.127071,-4.391935,31.102627,2.9876266,33.154938,0.532221,44.471382,3.0187616,42.041912,0.014328807665768887,0.0069357852118677775,-0.00578070919924057,1067.779,0.00015797571,5.6385303,554.0747389213093,0.04248915951354699,60,"Salaam Rocky Bhai - Vijay Prakash, Mohan, Santhosh Venki & Vijay Aurs.mp3"
0.1204829,0.0020049165,0.08640764077012383,0.005562845069320996,99.38401442307692,2204.2657215896684,1171577.6894404115,2503.9247036279207,490736.84596615145,4713.2214997944075,5113259.063957009,0.010030204,0.00053347746,0.36869872,0.09633426,-158.34494,3831.702,107.15524,1988.4154,-2.5488591,1278.982,18.471819,594.5545,9.554081,361.98886,0.88164556,284.8795,17.34657,300.78192,-5.3228297,290.92386,10.987641,225.22932,-3.3879802,128.3468,3.2265723,136.04616,-2.3925307,105.927284,-0.6779454,95.98753,-0.8925562,103.66572,-2.997114,138.14662,8.4228325,131.52104,3.597843,167.0691,14.701614,184.22855,2.4562163,141.18962,2.1551876,147.00253,-0.018482697147192126,0.024137251401998995,-0.024663776770473957,1016.52527,0.001429451,12.865311,265.5763248514306,0.03489027292175844,47,Dance Monkey - Tones And I.mp3
0.21824145,0.007492774,0.06172298277863777,0.0006019239128392947,99.38401442307692,1726.5693995406953,424296.5207032213,2212.1388969432655,514166.25243930664,3918.0263082309402,3827589.1686550584,0.0077062924,0.00018553225,0.31162435,0.084350996,-102.30268,6727.283,121.91317,1339.4769,11.201152,384.9066,12.857203,239.55655,9.617556,176.6879,3.7494845,95.43634,-2.0394518,132.09555,14.442349,119.734665,4.934531,104.58798,0.8337212,83.49159,-9.138271,129.16075,0.31231424,136.80827,4.491588,86.92497,12.13925,62.0067,6.2559295,66.979195,3.2962427,58.072266,-1.3704798,66.01502,-0.0134049645,72.71811,-1.680109,79.11795,5.856244,78.00599,0.06611131794951497,0.049445029439389256,0.1381355950247241,644.651,0.00080395356,6.033231,376.8090147559561,0.03846899820389793,44,"Vellake - Bharatt-Saurabh, Yazin Nizar & Anirudh Ravichander.mp3"
0.3625799,0.01649129,0.07501995452786378,0.0023046040612900408,117.45383522727273,1823.7188360830182,684267.5630922274,2192.3113709582117,395069.64648782165,3886.9348295701916,3918422.8578422875,0.012348319,0.00031395617,0.40199205,0.09301525,-35.26083,7012.6772,112.40908,1680.9034,0.34107578,472.86896,14.188366,294.82266,10.954988,335.13263,13.535906,136.69275,-1.2828864,183.90462,10.396362,188.87433,0.20726906,124.20286,5.5774755,141.75911,1.9728533,130.25137,1.2177583,102.41929,-6.267744,89.380905,0.08123167,93.02819,-3.2683468,84.25161,1.7054988,76.13943,-3.4638696,88.18889,4.649907,79.41906,-3.7776196,78.74678,-1.008118,87.352684,0.03170286924403263,0.013758445653017154,-0.06688635585761014,853.8062,0.0050572576,10.299477,661.2438150035226,0.03721091099715262,25,"Haan Main Galat (From Love Aaj Kal) - Pritam, Arijit Singh & Shashwat Singh.mp3"
